interval,startTime,endTime,route1,route2,length,width,maxPosAcc,maxNegAcc,usualPosAcc,usualNegAcc,minGap,maxSpeed,headwayTime
5,18418,18418,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18420,18420,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18422,18422,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18424,18424,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18426,18426,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18428,18428,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18430,18430,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18431,18431,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18433,18433,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18435,18435,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18437,18437,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18439,18439,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18441,18441,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18443,18443,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18444,18444,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18446,18446,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18448,18448,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18450,18450,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18452,18452,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18454,18454,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18456,18456,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18457,18457,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18459,18459,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18461,18461,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18463,18463,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18465,18465,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18467,18467,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18469,18469,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18470,18470,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18472,18472,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18474,18474,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18476,18476,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18478,18478,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18480,18480,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18482,18482,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18483,18483,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18485,18485,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18487,18487,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18489,18489,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18491,18491,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18493,18493,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18495,18495,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18496,18496,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18498,18498,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18500,18500,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18502,18502,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18504,18504,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18506,18506,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18508,18508,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18509,18509,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18511,18511,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18513,18513,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18515,18515,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18517,18517,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18519,18519,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18521,18521,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18522,18522,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18524,18524,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18526,18526,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18528,18528,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18530,18530,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18532,18532,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18534,18534,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18535,18535,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18537,18537,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18539,18539,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18541,18541,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18543,18543,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18545,18545,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18547,18547,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18548,18548,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18550,18550,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18552,18552,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18554,18554,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18556,18556,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18558,18558,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18560,18560,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18561,18561,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18563,18563,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18565,18565,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18567,18567,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18569,18569,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18571,18571,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18573,18573,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18574,18574,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18576,18576,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18578,18578,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18580,18580,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18582,18582,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18584,18584,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18586,18586,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18587,18587,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18589,18589,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18591,18591,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18593,18593,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18595,18595,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18597,18597,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18599,18599,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18600,18600,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18602,18602,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18604,18604,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18606,18606,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18608,18608,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18610,18610,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18612,18612,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18613,18613,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18615,18615,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18617,18617,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18619,18619,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18621,18621,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18623,18623,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18625,18625,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18626,18626,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18628,18628,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18630,18630,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18632,18632,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18634,18634,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18636,18636,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18637,18637,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18639,18639,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18641,18641,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18643,18643,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18645,18645,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18647,18647,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18649,18649,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18650,18650,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18652,18652,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18654,18654,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18656,18656,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18658,18658,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18660,18660,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18662,18662,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18663,18663,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18665,18665,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18667,18667,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18669,18669,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18671,18671,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18673,18673,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18675,18675,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18676,18676,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18678,18678,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18680,18680,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18682,18682,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18684,18684,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18686,18686,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18688,18688,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18689,18689,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18691,18691,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18693,18693,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18695,18695,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18697,18697,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18699,18699,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18701,18701,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18702,18702,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18704,18704,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18706,18706,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18708,18708,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18710,18710,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18712,18712,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18714,18714,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18715,18715,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18717,18717,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18719,18719,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18721,18721,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18723,18723,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18725,18725,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18727,18727,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18728,18728,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18730,18730,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18732,18732,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18734,18734,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18736,18736,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18738,18738,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18740,18740,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18741,18741,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18743,18743,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18745,18745,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18747,18747,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18749,18749,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18751,18751,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18753,18753,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18754,18754,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18756,18756,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18758,18758,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18760,18760,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18762,18762,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18764,18764,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18766,18766,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18767,18767,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18769,18769,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18771,18771,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18773,18773,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18775,18775,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18777,18777,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18779,18779,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18780,18780,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18782,18782,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18784,18784,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18786,18786,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18788,18788,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18790,18790,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18792,18792,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18793,18793,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18795,18795,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18797,18797,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18799,18799,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18801,18801,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18803,18803,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18805,18805,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18806,18806,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18808,18808,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18810,18810,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18812,18812,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18814,18814,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18816,18816,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18818,18818,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18819,18819,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18821,18821,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18823,18823,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18825,18825,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18827,18827,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18829,18829,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18831,18831,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18832,18832,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18834,18834,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18836,18836,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18838,18838,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18840,18840,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18842,18842,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18844,18844,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18845,18845,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18847,18847,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18849,18849,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18851,18851,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18853,18853,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18855,18855,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18856,18856,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18858,18858,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18860,18860,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18862,18862,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18864,18864,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18866,18866,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18868,18868,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18869,18869,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18871,18871,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18873,18873,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18875,18875,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18877,18877,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18879,18879,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18881,18881,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18882,18882,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18884,18884,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18886,18886,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18888,18888,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18890,18890,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18892,18892,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18894,18894,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18895,18895,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18897,18897,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18899,18899,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18901,18901,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18903,18903,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18905,18905,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18907,18907,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18908,18908,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18910,18910,road_0_1_5,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18912,18912,road_1_2_8,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18914,18914,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18916,18916,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18918,18918,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18920,18920,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18921,18921,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18923,18923,road_2_1_7,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18925,18925,road_1_0_6,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18927,18927,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18929,18929,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18931,18931,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,18933,18933,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
